experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage2b_069,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.924,0,0,128,1555,0.95,0.481,0.578,0.525,0.92,74,80,54,1475,,,,,,,,,,0.927,0.992,0.5,0.0,0.0,0.0,0.656,0,0,709,1355,1.0,0.674,0.949,0.789,0.825,673,325,36,1030,,,,,,,,,,0.869,0.927,2025-09-25T12:10:57.234828Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_069,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,1024.0,True,0.25,True,repeat,0.0
stage2b_070,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.632,0,0,1624,2794,1.0,0.671,0.358,0.467,0.699,582,286,1042,2508,0.55,0.941,0.01,0.02,0.636,16.0,1.0,1608.0,2793.0,0.635,0.704,0.5,0.0,0.0,0.0,0.415,0,0,3493,2476,1.0,0.778,0.313,0.446,0.546,1092,311,2401,2165,,,,,,,,,,0.598,0.471,2025-09-25T12:32:24.592615Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_070,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,1024.0,True,0.25,True,repeat,0.0
stage2b_071,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.637,0,0,1369,2402,1.0,0.474,0.367,0.414,0.622,502,557,867,1845,,,,,,,,,,0.572,0.676,0.5,0.0,0.0,0.0,0.451,0,0,2623,2154,1.0,0.606,0.28,0.383,0.505,734,477,1889,1677,,,,,,,,,,0.535,0.47,2025-09-25T12:53:03.287384Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_071,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,1024.0,True,0.25,True,repeat,0.0
stage2b_072,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.597,0,0,1810,2686,1.0,0.682,0.122,0.207,0.624,221,103,1589,2583,,,,,,,,,,0.542,0.619,0.5,0.0,0.0,0.0,0.4,0,0,3589,2392,1.0,0.708,0.048,0.09,0.417,172,71,3417,2321,0.55,1.0,0.001,0.002,0.4,3.0,0.0,3586.0,2392.0,0.509,0.404,2025-09-25T13:13:21.065718Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_072,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,1024.0,True,0.25,True,repeat,0.0
stage2b_073,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.686,0,0,1007,2198,1.0,0.382,0.27,0.316,0.633,272,440,735,1758,,,,,,,,,,0.532,0.702,0.5,0.0,0.0,0.0,0.497,0,0,1924,1903,1.0,0.42,0.157,0.229,0.467,303,418,1621,1485,,,,,,,,,,0.466,0.48,2025-09-25T13:33:46.753605Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_073,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_074,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.671,0,0,958,1950,1.0,0.517,0.421,0.464,0.68,403,376,555,1574,,,,,,,,,,0.61,0.731,0.5,0.0,0.0,0.0,0.473,0,0,1870,1681,1.0,0.536,0.116,0.19,0.482,216,187,1654,1494,,,,,,,,,,0.501,0.474,2025-09-25T13:53:50.179737Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_074,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_075,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.671,0,0,916,1869,1.0,0.505,0.459,0.481,0.674,420,412,496,1457,,,,,,,,,,0.609,0.733,0.5,0.0,0.0,0.0,0.47,0,0,1871,1657,1.0,0.503,0.128,0.204,0.471,239,236,1632,1421,,,,,,,,,,0.492,0.465,2025-09-25T14:14:05.205214Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_075,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_076,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.67,0,0,1206,2450,1.0,0.522,0.08,0.138,0.672,96,88,1110,2362,0.55,1.0,0.001,0.002,0.67,1.0,0.0,1205.0,2450.0,0.522,0.68,0.5,0.0,0.0,0.0,0.491,0,0,2361,2276,1.0,0.702,0.114,0.195,0.524,268,114,2093,2162,,,,,,,,,,0.532,0.508,2025-09-25T14:34:21.311367Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_076,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_077,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.609,0,0,1799,2800,1.0,0.605,0.835,0.702,0.723,1502,979,297,1821,,,,,,,,,,0.776,0.816,0.5,0.0,0.0,0.0,0.419,0,0,3480,2514,1.0,0.683,0.622,0.651,0.613,2165,1003,1315,1511,,,,,,,,,,0.651,0.52,2025-09-25T14:54:15.055319Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_077,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_078,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.619,0,0,1004,1629,1.0,0.64,0.765,0.697,0.746,768,432,236,1197,,,,,,,,,,0.716,0.788,0.5,0.0,0.0,0.0,0.454,0,0,1910,1589,1.0,0.655,0.513,0.575,0.587,979,515,931,1074,,,,,,,,,,0.569,0.511,2025-09-25T15:14:37.592799Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_078,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,False,repeat,0.0
stage2b_079,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.644,0,0,1011,1826,1.0,0.547,0.679,0.606,0.686,686,567,325,1259,,,,,,,,,,0.648,0.755,0.5,0.0,0.0,0.0,0.465,0,0,1657,1438,1.0,0.758,0.862,0.807,0.779,1428,456,229,982,,,,,,,,,,0.754,0.73,2025-09-25T15:34:46.835729Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_079,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_080,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.701,0,0,659,1548,0.95,0.541,0.977,0.696,0.745,644,547,15,1001,,,,,,,,,,0.792,0.923,0.5,0.0,0.0,0.0,0.45,0,0,1696,1390,0.95,0.722,0.961,0.825,0.775,1630,627,66,763,,,,,,,,,,0.712,0.789,2025-09-25T15:52:05.849234Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_080,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_081,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.699,0,0,1021,2373,1.0,0.235,0.214,0.224,0.555,218,708,803,1665,,,,,,,,,,0.453,0.678,0.5,0.0,0.0,0.0,0.489,0,0,2344,2246,1.0,0.447,0.249,0.32,0.459,583,722,1761,1524,,,,,,,,,,0.476,0.472,2025-09-25T16:09:39.357009Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_081,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_082,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.624,0,0,1387,2303,1.0,0.509,0.359,0.421,0.629,498,481,889,1822,,,,,,,,,,0.58,0.668,0.5,0.0,0.0,0.0,0.423,0,0,2698,1975,1.0,0.667,0.322,0.434,0.516,869,433,1829,1542,,,,,,,,,,0.551,0.453,2025-09-25T16:28:25.501950Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_082,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_083,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.679,0,0,948,2001,0.95,0.467,0.682,0.555,0.648,647,738,301,1263,,,,,,,,,,0.738,0.877,0.5,0.0,0.0,0.0,0.478,0,0,1879,1721,1.0,0.523,1.0,0.687,0.523,1879,1716,0,5,,,,,,,,,,0.576,0.644,2025-09-25T16:45:56.311943Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_083,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_084,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.692,0,0,949,2131,1.0,0.484,0.557,0.518,0.681,529,563,420,1568,,,,,,,,,,0.634,0.77,0.5,0.0,0.0,0.0,0.481,0,0,1880,1739,1.0,0.534,0.182,0.272,0.493,343,299,1537,1440,,,,,,,,,,0.502,0.482,2025-09-25T17:04:02.808940Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_084,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,False,repeat,0.0
stage2b_085,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,1.0,0,0,0,107,0.0,0.0,0.0,0.0,1.0,0,0,0,107,,,,,,,,,,,1.0,0.5,0.0,0.0,0.0,1.0,0,0,0,29,0.0,0.0,0.0,0.0,1.0,0,0,0,29,,,,,,,,,,,1.0,2025-09-25T17:21:04.786797Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_085,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_086,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.645,0,0,938,1704,1.0,0.355,1.0,0.524,0.355,938,1703,0,1,,,,,,,,,,0.579,0.747,0.5,0.0,0.0,0.0,0.464,0,0,1504,1304,0.95,0.659,0.771,0.711,0.664,1160,600,344,704,,,,,,,,,,0.675,0.651,2025-09-25T17:40:59.477157Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_086,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_087,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.955,0,0,61,1308,0.8,0.492,0.525,0.508,0.955,32,33,29,1275,,,,,,,,,,0.959,0.998,0.5,0.0,0.0,0.0,0.869,0,0,153,1014,0.95,0.75,0.824,0.785,0.941,126,42,27,972,,,,,,,,,,0.973,0.996,2025-09-25T17:58:27.141899Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_087,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_088,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.697,0,0,1092,2513,1.0,0.346,0.187,0.243,0.647,204,386,888,2127,,,,,,,,,,0.518,0.705,0.5,0.0,0.0,0.0,0.491,0,0,2027,1959,1.0,0.406,0.112,0.176,0.465,227,332,1800,1627,,,,,,,,,,0.472,0.477,2025-09-25T18:16:06.099904Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_088,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_089,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.655,0,0,1388,2634,0.95,0.529,0.605,0.565,0.678,840,748,548,1886,,,,,,,,,,0.722,0.854,0.5,0.0,0.0,0.0,0.459,0,0,2527,2148,1.0,0.557,0.999,0.715,0.57,2525,2009,2,139,,,,,,,,,,0.59,0.585,2025-09-25T18:34:29.516702Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_089,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_090,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.688,0,0,982,2161,1.0,0.26,0.145,0.186,0.604,142,404,840,1757,,,,,,,,,,0.475,0.677,0.5,0.0,0.0,0.0,0.482,0,0,1887,1759,1.0,0.368,0.082,0.134,0.452,155,266,1732,1493,,,,,,,,,,0.465,0.464,2025-09-25T18:53:05.309207Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_090,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,False,0.25,True,repeat,0.0
stage2b_091,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.61,0,0,839,1312,1.0,0.492,0.996,0.659,0.597,836,863,3,449,,,,,,,,,,0.817,0.905,0.5,0.0,0.0,0.0,0.535,0,0,994,1143,1.0,0.574,0.998,0.729,0.654,992,737,2,406,,,,,,,,,,0.83,0.886,2025-09-25T19:11:40.658153Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_091,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,True,repeat,0.0
stage2b_092,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.744,0,0,666,1940,1.0,0.306,0.92,0.46,0.447,613,1387,53,553,,,,,,,,,,0.704,0.858,0.5,0.0,0.0,0.0,0.496,0,0,1649,1621,1.0,0.439,0.576,0.498,0.415,950,1215,699,406,,,,,,,,,,0.406,0.431,2025-09-25T19:30:16.070463Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_092,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,True,repeat,0.0
stage2b_093,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.603,0,0,772,1171,1.0,0.618,0.895,0.731,0.739,691,427,81,744,,,,,,,,,,0.81,0.851,0.5,0.0,0.0,0.0,0.422,0,0,1588,1161,1.0,0.688,0.782,0.732,0.67,1242,562,346,599,,,,,,,,,,0.643,0.564,2025-09-25T19:49:13.974067Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_093,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,1024.0,True,0.25,True,repeat,0.0
stage2b_094,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.624,0,0,1287,2137,1.0,0.385,1.0,0.556,0.399,1287,2059,0,78,,,,,,,,,,0.749,0.818,0.5,0.0,0.0,0.0,0.461,0,0,2126,1821,1.0,0.52,0.855,0.647,0.497,1817,1675,309,146,,,,,,,,,,0.48,0.432,2025-09-25T20:09:16.176696Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_094,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,True,repeat,0.0
stage2b_095,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.628,0,0,1588,2681,1.0,0.541,0.29,0.377,0.644,460,390,1128,2291,,,,,,,,,,0.576,0.668,0.5,0.0,0.0,0.0,0.436,0,0,3100,2397,1.0,0.711,0.293,0.415,0.534,909,369,2191,2028,,,,,,,,,,0.574,0.478,2025-09-25T20:28:51.533268Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_095,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,True,repeat,0.0
stage2b_096,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.655,0,0,1358,2583,1.0,0.381,0.358,0.369,0.579,486,789,872,1794,,,,,,,,,,0.531,0.671,0.5,0.0,0.0,0.0,0.471,0,0,2617,2330,1.0,0.525,0.289,0.373,0.486,756,684,1861,1646,,,,,,,,,,0.516,0.475,2025-09-25T20:48:30.762444Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_096,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,1024.0,True,0.25,True,repeat,0.0
