experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage4_058,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.621,0,0,941,1542,1.0,0.556,0.987,0.711,0.696,929,743,12,799,,,,,,,,,,0.697,0.85,0.5,0.0,0.0,0.0,0.455,0,0,1788,1495,1.0,0.647,0.987,0.781,0.699,1765,965,23,530,,,,,,,,,,0.631,0.696,2025-10-16T06:05:13.190509Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_058,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_059,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.608,0,0,814,1265,1.0,0.579,1.0,0.733,0.715,814,592,0,673,,,,,,,,,,0.776,0.891,0.5,0.0,0.0,0.0,0.441,0,0,1569,1238,1.0,0.663,1.0,0.797,0.716,1569,798,0,440,,,,,,,,,,0.714,0.775,2025-10-16T06:42:37.714275Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_059,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_060,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.652,0,0,970,1815,1.0,0.48,0.989,0.646,0.623,959,1040,11,775,,,,,,,,,,0.621,0.819,0.5,0.0,0.0,0.0,0.447,0,0,1870,1513,1.0,0.648,0.998,0.786,0.699,1867,1016,3,497,,,,,,,,,,0.604,0.697,2025-10-16T07:17:47.637166Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_060,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_061,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.697,0,0,1028,2370,1.0,0.273,0.153,0.196,0.62,157,419,871,1951,,,,,,,,,,0.484,0.691,0.5,0.0,0.0,0.0,0.474,0,0,1916,1730,1.0,0.414,0.07,0.12,0.459,135,191,1781,1539,,,,,,,,,,0.479,0.464,2025-10-16T07:53:16.982428Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_061,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_062,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.629,0,0,1487,2517,1.0,0.403,0.604,0.484,0.521,898,1328,589,1189,,,,,,,,,,0.548,0.657,0.5,0.0,0.0,0.0,0.453,0,0,2465,2045,1.0,0.552,0.365,0.44,0.491,900,729,1565,1316,,,,,,,,,,0.513,0.459,2025-10-16T08:28:14.367355Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_062,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_063,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.705,0,0,821,1962,1.0,0.892,0.424,0.575,0.815,348,42,473,1920,0.95,0.98,0.122,0.217,0.74,100.0,2.0,721.0,1960.0,0.703,0.802,0.5,0.0,0.0,0.0,0.494,0,0,1708,1669,1.0,0.841,0.444,0.582,0.677,759,143,949,1526,0.95,0.932,0.104,0.187,0.543,178.0,13.0,1530.0,1656.0,0.683,0.612,2025-10-16T09:03:39.811250Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_063,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_064,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.674,0,0,996,2060,1.0,0.463,1.0,0.633,0.622,996,1155,0,905,,,,,,,,,,0.735,0.882,0.5,0.0,0.0,0.0,0.468,0,0,1828,1606,1.0,0.681,1.0,0.81,0.751,1828,855,0,751,,,,,,,,,,0.739,0.804,2025-10-16T09:38:55.588342Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_064,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_065,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.68,0,0,979,2082,1.0,0.46,1.0,0.631,0.625,979,1147,0,935,,,,,,,,,,0.678,0.866,0.5,0.0,0.0,0.0,0.479,0,0,1890,1740,1.0,0.663,0.996,0.796,0.734,1882,956,8,784,,,,,,,,,,0.687,0.765,2025-10-16T10:13:39.790598Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_065,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_066,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.62,0,0,1688,2751,1.0,0.483,0.932,0.637,0.595,1574,1682,114,1069,,,,,,,,,,0.699,0.787,0.5,0.0,0.0,0.0,0.425,0,0,3336,2468,1.0,0.664,0.959,0.785,0.697,3200,1621,136,847,0.55,0.9,0.019,0.037,0.435,63.0,7.0,3273.0,2461.0,0.628,0.611,2025-10-16T10:48:36.672909Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_066,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_067,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.668,0,0,989,1990,1.0,0.838,0.616,0.71,0.833,609,118,380,1872,,,,,,,,,,0.781,0.827,0.5,0.0,0.0,0.0,0.487,0,0,1797,1706,1.0,0.879,0.478,0.619,0.699,859,118,938,1588,0.95,0.903,0.12,0.211,0.542,215.0,23.0,1582.0,1683.0,0.708,0.624,2025-10-16T11:24:10.724549Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_067,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage4_068,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.685,0,0,1175,2553,1.0,0.395,0.887,0.546,0.535,1042,1599,133,954,,,,,,,,,,0.559,0.764,0.5,0.0,0.0,0.0,0.477,0,0,2444,2228,1.0,0.614,0.925,0.738,0.656,2260,1422,184,806,,,,,,,,,,0.572,0.612,2025-10-16T11:59:21.167715Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_068,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage4_069,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.691,0,0,1012,2266,1.0,0.419,0.948,0.581,0.578,959,1330,53,936,,,,,,,,,,0.515,0.783,0.5,0.0,0.0,0.0,0.495,0,0,2013,1975,1.0,0.614,0.976,0.754,0.678,1965,1236,48,739,,,,,,,,,,0.524,0.657,2025-10-16T12:34:56.298139Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_069,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage4_070,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.634,0,0,884,1531,1.0,0.504,0.376,0.43,0.636,332,327,552,1204,,,,,,,,,,0.574,0.677,0.5,0.0,0.0,0.0,0.453,0,0,1694,1404,1.0,0.655,0.404,0.5,0.558,684,360,1010,1044,,,,,,,,,,0.566,0.498,2025-10-16T13:10:17.271223Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_070,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage4_071,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.656,0,0,1005,1913,1.0,0.495,0.961,0.654,0.649,966,985,39,928,,,,,,,,,,0.638,0.82,0.5,0.0,0.0,0.0,0.465,0,0,1949,1691,1.0,0.637,0.944,0.761,0.682,1839,1046,110,645,,,,,,,,,,0.575,0.633,2025-10-16T13:45:50.683860Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_071,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage4_072,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,2017.0,8525.0,245.0,1772.0,82.0,1157.0,8525.0,0.5,0.0,0.0,0.0,0.715,0,0,986,2476,1.0,0.291,0.507,0.37,0.508,500,1217,486,1259,,,,,,,,,,0.463,0.707,0.5,0.0,0.0,0.0,0.507,0,0,1934,1988,1.0,0.373,0.299,0.332,0.406,579,975,1355,1013,,,,,,,,,,0.377,0.443,2025-10-16T14:21:19.250833Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_072,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage4_073,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.912,0,0,181,1884,1.0,0.724,0.696,0.71,0.95,126,48,55,1836,,,,,,,,,,0.835,0.97,0.5,0.0,0.0,0.0,0.71,0,0,657,1606,1.0,0.769,0.451,0.568,0.801,296,89,361,1517,0.75,0.909,0.046,0.087,0.722,30.0,3.0,627.0,1603.0,0.701,0.806,2025-10-16T14:46:36.861452Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_073,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage4_074,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.863,0,0,309,1943,1.0,0.882,0.68,0.768,0.944,210,28,99,1915,0.95,0.923,0.272,0.42,0.897,84.0,7.0,225.0,1936.0,0.834,0.95,0.5,0.0,0.0,0.0,0.613,0,0,1058,1673,1.0,0.934,0.266,0.414,0.708,281,20,777,1653,1.0,0.934,0.266,0.414,0.708,281.0,20.0,777.0,1653.0,0.627,0.68,2025-10-16T15:10:30.376083Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_074,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage4_075,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.655,0,0,1036,1963,1.0,0.926,0.702,0.798,0.878,727,58,309,1905,1.0,0.926,0.702,0.798,0.878,727.0,58.0,309.0,1905.0,0.836,0.857,0.5,0.0,0.0,0.0,0.489,0,0,1771,1696,1.0,0.969,0.43,0.596,0.702,762,24,1009,1672,1.0,0.969,0.43,0.596,0.702,762.0,24.0,1009.0,1672.0,0.709,0.623,2025-10-16T15:34:37.338619Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_075,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage4_076,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.725,0,0,743,1954,1.0,0.89,0.651,0.752,0.882,484,60,259,1894,0.95,0.927,0.188,0.313,0.772,140.0,11.0,603.0,1943.0,0.813,0.878,0.5,0.0,0.0,0.0,0.518,0,0,1566,1685,1.0,0.938,0.375,0.536,0.687,588,39,978,1646,1.0,0.938,0.375,0.536,0.687,588.0,39.0,978.0,1646.0,0.677,0.626,2025-10-16T15:59:04.638325Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_076,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_077,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.782,0,0,545,1955,1.0,0.613,0.994,0.759,0.862,542,342,3,1613,0.9,0.905,0.506,0.649,0.881,276.0,29.0,269.0,1926.0,0.974,0.992,0.5,0.0,0.0,0.0,0.605,0,0,1049,1604,1.0,0.66,0.968,0.784,0.79,1015,524,34,1080,0.6,0.91,0.077,0.142,0.632,81.0,8.0,968.0,1596.0,0.9,0.93,2025-10-16T16:23:24.362320Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_077,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_078,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.989,0,0,22,1898,1.0,0.306,0.682,0.423,0.979,15,34,7,1864,,,,,,,,,,0.833,0.996,0.5,0.0,0.0,0.0,0.798,0,0,400,1579,1.0,0.678,0.485,0.566,0.849,194,92,206,1487,0.65,1.0,0.04,0.077,0.806,16.0,0.0,384.0,1579.0,0.717,0.876,2025-10-16T16:48:31.908692Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_078,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage4_079,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.968,0,0,63,1906,0.95,0.404,0.667,0.503,0.958,42,62,21,1844,,,,,,,,,,0.963,0.998,0.5,0.0,0.0,0.0,0.634,0,0,961,1667,1.0,0.619,0.584,0.601,0.717,561,345,400,1322,0.8,0.905,0.059,0.111,0.654,57.0,6.0,904.0,1661.0,0.709,0.757,2025-10-17T00:19:12.712176Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_079,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_080,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.73,0,0,724,1954,1.0,0.932,0.454,0.611,0.844,329,24,395,1930,1.0,0.932,0.454,0.611,0.844,329.0,24.0,395.0,1930.0,0.721,0.829,0.5,0.0,0.0,0.0,0.483,0,0,1799,1681,1.0,0.966,0.218,0.356,0.592,393,14,1406,1667,1.0,0.966,0.218,0.356,0.592,393.0,14.0,1406.0,1667.0,0.605,0.542,2025-10-17T00:47:20.112326Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_080,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_081,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.89,0,0,203,1646,1.0,0.29,0.798,0.425,0.763,162,397,41,1249,,,,,,,,,,0.793,0.959,0.5,0.0,0.0,0.0,0.742,0,0,472,1355,1.0,0.469,0.523,0.494,0.724,247,280,225,1075,,,,,,,,,,0.668,0.819,2025-10-17T01:14:28.927238Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_081,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage4_082,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.616,0,0,1227,1969,1.0,0.99,0.417,0.587,0.775,512,5,715,1964,1.0,0.99,0.417,0.587,0.775,512.0,5.0,715.0,1964.0,0.707,0.733,0.5,0.0,0.0,0.0,0.442,0,0,2133,1691,1.0,1.0,0.273,0.429,0.594,582,0,1551,1691,1.0,1.0,0.273,0.429,0.594,582.0,0.0,1551.0,1691.0,0.636,0.522,2025-10-17T01:42:16.432174Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_082,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_083,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.708,0,0,806,1958,1.0,0.917,0.739,0.819,0.904,596,54,210,1904,1.0,0.917,0.739,0.819,0.904,596.0,54.0,210.0,1904.0,0.857,0.898,0.5,0.0,0.0,0.0,0.509,0,0,1615,1676,1.0,0.921,0.522,0.666,0.744,843,72,772,1604,1.0,0.921,0.522,0.666,0.744,843.0,72.0,772.0,1604.0,0.741,0.672,2025-10-17T02:09:41.086944Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_083,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_084,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.611,0,0,1245,1959,1.0,0.885,0.963,0.922,0.937,1199,156,46,1803,0.95,0.929,0.36,0.519,0.741,448.0,34.0,797.0,1925.0,0.955,0.964,0.5,0.0,0.0,0.0,0.457,0,0,2013,1692,1.0,0.913,0.799,0.852,0.849,1609,154,404,1538,1.0,0.913,0.799,0.852,0.849,1609.0,154.0,404.0,1538.0,0.876,0.782,2025-10-17T02:37:07.594095Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_084,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.0
stage4_085,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,3585.0,3585.0,245.0,1772.0,170.0,2020.0,3585.0,0.5,0.0,0.0,0.0,0.669,0,0,921,1865,1.0,0.68,0.474,0.559,0.752,437,206,484,1659,,,,,,,,,,0.68,0.767,0.5,0.0,0.0,0.0,0.47,0,0,1773,1570,1.0,0.752,0.611,0.675,0.687,1084,357,689,1213,,,,,,,,,,0.694,0.615,2025-10-17T03:04:14.059062Z,469e3616267207698b94bf924f4e309fbb95ddcb,TylerSchwenksPC,tyler,experiments\stage4_085,,0.0,15000.0,0.0,15000.0,1.0,1568.0,1395.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
